Time,Name,CPU,Memory,NetIO,BlockIO
02:30:37,project6supersorter3400-web-1,36.48%,115.1MiB / 15.59GiB,2.18GB / 7.13GB,885kB / 0B
02:30:39,project6supersorter3400-web-1,32.51%,116.3MiB / 15.59GiB,2.19GB / 7.14GB,885kB / 0B
02:30:41,project6supersorter3400-web-1,1.92%,116.7MiB / 15.59GiB,2.19GB / 7.14GB,885kB / 0B
02:30:44,project6supersorter3400-web-1,27.02%,117.2MiB / 15.59GiB,2.19GB / 7.15GB,885kB / 0B
02:30:46,project6supersorter3400-web-1,23.48%,115.6MiB / 15.59GiB,2.19GB / 7.15GB,885kB / 0B
02:30:48,project6supersorter3400-web-1,16.52%,113.8MiB / 15.59GiB,2.19GB / 7.15GB,885kB / 0B
02:30:50,project6supersorter3400-web-1,22.24%,115.2MiB / 15.59GiB,2.19GB / 7.16GB,885kB / 0B
02:30:52,project6supersorter3400-web-1,38.88%,116.2MiB / 15.59GiB,2.19GB / 7.17GB,885kB / 0B
02:30:55,project6supersorter3400-web-1,15.88%,118.1MiB / 15.59GiB,2.2GB / 7.17GB,885kB / 0B
02:30:57,project6supersorter3400-web-1,31.43%,121MiB / 15.59GiB,2.2GB / 7.18GB,885kB / 0B
02:30:59,project6supersorter3400-web-1,38.37%,120.5MiB / 15.59GiB,2.2GB / 7.18GB,885kB / 0B
02:31:01,project6supersorter3400-web-1,34.49%,117.3MiB / 15.59GiB,2.2GB / 7.19GB,885kB / 0B
02:31:04,project6supersorter3400-web-1,14.57%,118.3MiB / 15.59GiB,2.2GB / 7.19GB,885kB / 0B
02:31:06,project6supersorter3400-web-1,47.38%,120.6MiB / 15.59GiB,2.2GB / 7.2GB,885kB / 0B
02:31:08,project6supersorter3400-web-1,2.05%,122.4MiB / 15.59GiB,2.21GB / 7.2GB,885kB / 0B
02:31:10,project6supersorter3400-web-1,7.84%,122.5MiB / 15.59GiB,2.21GB / 7.2GB,885kB / 0B
02:31:13,project6supersorter3400-web-1,18.46%,121.1MiB / 15.59GiB,2.21GB / 7.2GB,885kB / 0B
02:31:15,project6supersorter3400-web-1,18.79%,114.9MiB / 15.59GiB,2.21GB / 7.21GB,885kB / 0B
02:31:17,project6supersorter3400-web-1,15.41%,110.3MiB / 15.59GiB,2.21GB / 7.21GB,885kB / 0B
02:31:19,project6supersorter3400-web-1,24.46%,112.4MiB / 15.59GiB,2.21GB / 7.22GB,885kB / 0B
02:31:21,project6supersorter3400-web-1,32.67%,115.6MiB / 15.59GiB,2.21GB / 7.22GB,885kB / 0B
02:31:24,project6supersorter3400-web-1,21.52%,117.6MiB / 15.59GiB,2.21GB / 7.23GB,885kB / 0B
02:31:26,project6supersorter3400-web-1,32.38%,118MiB / 15.59GiB,2.21GB / 7.23GB,885kB / 0B
02:31:28,project6supersorter3400-web-1,45.28%,121MiB / 15.59GiB,2.22GB / 7.24GB,885kB / 0B
02:31:30,project6supersorter3400-web-1,21.52%,122.2MiB / 15.59GiB,2.22GB / 7.24GB,885kB / 0B
02:31:33,project6supersorter3400-web-1,35.93%,118.1MiB / 15.59GiB,2.22GB / 7.25GB,885kB / 0B
02:31:35,project6supersorter3400-web-1,43.81%,115.5MiB / 15.59GiB,2.22GB / 7.25GB,885kB / 0B
02:31:37,project6supersorter3400-web-1,26.34%,119.2MiB / 15.59GiB,2.22GB / 7.26GB,885kB / 0B
02:31:39,project6supersorter3400-web-1,18.28%,115.1MiB / 15.59GiB,2.22GB / 7.26GB,885kB / 0B
02:31:41,project6supersorter3400-web-1,43.49%,113.5MiB / 15.59GiB,2.23GB / 7.27GB,885kB / 0B
02:31:44,project6supersorter3400-web-1,27.37%,114.4MiB / 15.59GiB,2.23GB / 7.27GB,885kB / 0B
02:31:46,project6supersorter3400-web-1,24.06%,112MiB / 15.59GiB,2.23GB / 7.28GB,885kB / 0B
02:31:48,project6supersorter3400-web-1,32.06%,116.6MiB / 15.59GiB,2.23GB / 7.28GB,885kB / 0B
02:31:50,project6supersorter3400-web-1,16.18%,118.3MiB / 15.59GiB,2.23GB / 7.28GB,885kB / 0B
02:31:53,project6supersorter3400-web-1,31.46%,121.7MiB / 15.59GiB,2.23GB / 7.29GB,885kB / 0B
02:31:55,project6supersorter3400-web-1,36.54%,124.2MiB / 15.59GiB,2.23GB / 7.3GB,885kB / 0B
02:31:57,project6supersorter3400-web-1,25.23%,125MiB / 15.59GiB,2.24GB / 7.3GB,885kB / 0B
02:31:59,project6supersorter3400-web-1,26.74%,124.2MiB / 15.59GiB,2.24GB / 7.31GB,885kB / 0B
02:32:02,project6supersorter3400-web-1,33.51%,120.7MiB / 15.59GiB,2.24GB / 7.31GB,885kB / 0B
02:32:04,project6supersorter3400-web-1,18.73%,117.7MiB / 15.59GiB,2.24GB / 7.32GB,885kB / 0B
02:32:06,project6supersorter3400-web-1,44.58%,119.4MiB / 15.59GiB,2.24GB / 7.32GB,885kB / 0B
02:32:08,project6supersorter3400-web-1,33.42%,118.8MiB / 15.59GiB,2.24GB / 7.33GB,885kB / 0B
02:32:10,project6supersorter3400-web-1,19.44%,118.4MiB / 15.59GiB,2.25GB / 7.33GB,885kB / 0B
02:32:13,project6supersorter3400-web-1,10.74%,117MiB / 15.59GiB,2.25GB / 7.34GB,885kB / 0B
02:32:15,project6supersorter3400-web-1,37.22%,118.6MiB / 15.59GiB,2.25GB / 7.34GB,885kB / 0B
02:32:17,project6supersorter3400-web-1,25.09%,114.6MiB / 15.59GiB,2.25GB / 7.35GB,885kB / 0B
02:32:19,project6supersorter3400-web-1,32.34%,115.9MiB / 15.59GiB,2.25GB / 7.35GB,885kB / 0B
02:32:22,project6supersorter3400-web-1,37.62%,115.9MiB / 15.59GiB,2.25GB / 7.36GB,885kB / 0B
02:32:24,project6supersorter3400-web-1,34.37%,118MiB / 15.59GiB,2.26GB / 7.37GB,885kB / 0B
02:32:26,project6supersorter3400-web-1,39.11%,119.7MiB / 15.59GiB,2.26GB / 7.37GB,885kB / 0B
02:32:28,project6supersorter3400-web-1,33.97%,110.2MiB / 15.59GiB,2.26GB / 7.38GB,885kB / 0B
02:32:30,project6supersorter3400-web-1,30.19%,113.5MiB / 15.59GiB,2.26GB / 7.38GB,885kB / 0B
02:32:33,project6supersorter3400-web-1,26.97%,115.8MiB / 15.59GiB,2.26GB / 7.39GB,885kB / 0B
02:32:35,project6supersorter3400-web-1,34.48%,119.5MiB / 15.59GiB,2.26GB / 7.39GB,885kB / 0B
02:32:37,project6supersorter3400-web-1,31.00%,119.9MiB / 15.59GiB,2.27GB / 7.4GB,885kB / 0B
02:32:39,project6supersorter3400-web-1,24.86%,122.1MiB / 15.59GiB,2.27GB / 7.41GB,885kB / 0B
02:32:42,project6supersorter3400-web-1,23.81%,119.9MiB / 15.59GiB,2.27GB / 7.41GB,885kB / 0B
02:32:44,project6supersorter3400-web-1,16.49%,114.5MiB / 15.59GiB,2.27GB / 7.41GB,885kB / 0B
02:32:46,project6supersorter3400-web-1,41.11%,115.6MiB / 15.59GiB,2.27GB / 7.42GB,885kB / 0B
02:32:48,project6supersorter3400-web-1,30.18%,113.3MiB / 15.59GiB,2.27GB / 7.43GB,885kB / 0B
02:32:51,project6supersorter3400-web-1,39.77%,113.2MiB / 15.59GiB,2.28GB / 7.43GB,885kB / 0B
02:32:53,project6supersorter3400-web-1,27.24%,114.5MiB / 15.59GiB,2.28GB / 7.44GB,885kB / 0B
02:32:55,project6supersorter3400-web-1,16.56%,114.4MiB / 15.59GiB,2.28GB / 7.44GB,885kB / 0B
02:32:57,project6supersorter3400-web-1,10.73%,114.9MiB / 15.59GiB,2.28GB / 7.45GB,885kB / 0B
02:32:59,project6supersorter3400-web-1,23.77%,114.9MiB / 15.59GiB,2.28GB / 7.45GB,885kB / 0B
02:33:02,project6supersorter3400-web-1,31.07%,111.6MiB / 15.59GiB,2.28GB / 7.46GB,885kB / 0B
02:33:04,project6supersorter3400-web-1,31.22%,114.9MiB / 15.59GiB,2.29GB / 7.47GB,885kB / 0B
02:33:06,project6supersorter3400-web-1,40.81%,116.5MiB / 15.59GiB,2.29GB / 7.47GB,885kB / 0B
02:33:08,project6supersorter3400-web-1,0.00%,117.5MiB / 15.59GiB,2.29GB / 7.47GB,885kB / 0B
02:33:11,project6supersorter3400-web-1,14.01%,117.6MiB / 15.59GiB,2.29GB / 7.48GB,885kB / 0B
02:33:13,project6supersorter3400-web-1,9.04%,118.8MiB / 15.59GiB,2.29GB / 7.48GB,885kB / 0B
02:33:15,project6supersorter3400-web-1,12.36%,119.5MiB / 15.59GiB,2.29GB / 7.48GB,885kB / 0B
02:33:17,project6supersorter3400-web-1,25.36%,105.8MiB / 15.59GiB,2.29GB / 7.49GB,885kB / 0B
02:33:19,project6supersorter3400-web-1,34.28%,111.2MiB / 15.59GiB,2.29GB / 7.49GB,885kB / 0B
02:33:22,project6supersorter3400-web-1,35.94%,112.8MiB / 15.59GiB,2.3GB / 7.5GB,885kB / 0B
02:33:24,project6supersorter3400-web-1,33.25%,112.5MiB / 15.59GiB,2.3GB / 7.51GB,885kB / 0B
02:33:26,project6supersorter3400-web-1,34.48%,113.3MiB / 15.59GiB,2.3GB / 7.51GB,885kB / 0B
02:33:28,project6supersorter3400-web-1,25.13%,110.9MiB / 15.59GiB,2.3GB / 7.52GB,885kB / 0B
02:33:31,project6supersorter3400-web-1,31.24%,112MiB / 15.59GiB,2.3GB / 7.52GB,885kB / 0B
02:33:33,project6supersorter3400-web-1,46.50%,107.4MiB / 15.59GiB,2.31GB / 7.53GB,885kB / 0B
02:33:35,project6supersorter3400-web-1,50.15%,112.7MiB / 15.59GiB,2.31GB / 7.54GB,885kB / 0B
02:33:37,project6supersorter3400-web-1,51.11%,116MiB / 15.59GiB,2.31GB / 7.54GB,885kB / 0B
02:33:39,project6supersorter3400-web-1,24.50%,120.3MiB / 15.59GiB,2.31GB / 7.55GB,885kB / 0B
02:33:42,project6supersorter3400-web-1,12.05%,118.2MiB / 15.59GiB,2.31GB / 7.55GB,885kB / 0B
02:33:44,project6supersorter3400-web-1,34.92%,119.1MiB / 15.59GiB,2.31GB / 7.56GB,885kB / 0B
02:33:46,project6supersorter3400-web-1,31.38%,119.9MiB / 15.59GiB,2.32GB / 7.56GB,885kB / 0B
02:33:48,project6supersorter3400-web-1,39.13%,121.9MiB / 15.59GiB,2.32GB / 7.57GB,885kB / 0B
02:33:51,project6supersorter3400-web-1,25.02%,117.1MiB / 15.59GiB,2.32GB / 7.57GB,885kB / 0B
02:33:53,project6supersorter3400-web-1,17.42%,118.4MiB / 15.59GiB,2.32GB / 7.58GB,885kB / 0B
02:33:55,project6supersorter3400-web-1,31.61%,117.1MiB / 15.59GiB,2.32GB / 7.58GB,885kB / 0B
02:33:57,project6supersorter3400-web-1,24.81%,115.3MiB / 15.59GiB,2.32GB / 7.59GB,885kB / 0B
02:33:59,project6supersorter3400-web-1,31.61%,115.6MiB / 15.59GiB,2.33GB / 7.6GB,885kB / 0B
02:34:02,project6supersorter3400-web-1,23.50%,116.2MiB / 15.59GiB,2.33GB / 7.6GB,885kB / 0B
02:34:04,project6supersorter3400-web-1,11.28%,115.5MiB / 15.59GiB,2.33GB / 7.6GB,885kB / 0B
02:34:06,project6supersorter3400-web-1,30.92%,116.7MiB / 15.59GiB,2.33GB / 7.61GB,885kB / 0B
02:34:08,project6supersorter3400-web-1,38.38%,111.6MiB / 15.59GiB,2.33GB / 7.61GB,885kB / 0B
02:34:11,project6supersorter3400-web-1,43.43%,115.5MiB / 15.59GiB,2.33GB / 7.62GB,885kB / 0B
02:34:13,project6supersorter3400-web-1,35.00%,118.3MiB / 15.59GiB,2.33GB / 7.63GB,885kB / 0B
02:34:15,project6supersorter3400-web-1,26.83%,120.1MiB / 15.59GiB,2.34GB / 7.63GB,885kB / 0B
02:34:17,project6supersorter3400-web-1,32.37%,120.1MiB / 15.59GiB,2.34GB / 7.63GB,885kB / 0B
02:34:19,project6supersorter3400-web-1,29.14%,114.3MiB / 15.59GiB,2.34GB / 7.64GB,885kB / 0B
02:34:22,project6supersorter3400-web-1,33.57%,113.1MiB / 15.59GiB,2.34GB / 7.65GB,885kB / 0B
02:34:24,project6supersorter3400-web-1,24.74%,115.5MiB / 15.59GiB,2.34GB / 7.65GB,885kB / 0B
02:34:26,project6supersorter3400-web-1,29.69%,116.7MiB / 15.59GiB,2.34GB / 7.66GB,885kB / 0B
02:34:28,project6supersorter3400-web-1,50.99%,118.8MiB / 15.59GiB,2.35GB / 7.66GB,885kB / 0B
02:34:30,project6supersorter3400-web-1,31.83%,119.8MiB / 15.59GiB,2.35GB / 7.67GB,885kB / 0B
02:34:33,project6supersorter3400-web-1,38.76%,121.4MiB / 15.59GiB,2.35GB / 7.67GB,885kB / 0B
02:34:35,project6supersorter3400-web-1,36.40%,117.5MiB / 15.59GiB,2.35GB / 7.68GB,885kB / 0B
02:34:37,project6supersorter3400-web-1,26.50%,118.3MiB / 15.59GiB,2.35GB / 7.69GB,885kB / 0B
02:34:39,project6supersorter3400-web-1,20.64%,121.9MiB / 15.59GiB,2.36GB / 7.69GB,885kB / 0B
02:34:42,project6supersorter3400-web-1,43.78%,121.2MiB / 15.59GiB,2.36GB / 7.7GB,885kB / 0B
02:34:44,project6supersorter3400-web-1,24.72%,124.2MiB / 15.59GiB,2.36GB / 7.7GB,885kB / 0B
02:34:46,project6supersorter3400-web-1,19.08%,117.9MiB / 15.59GiB,2.36GB / 7.71GB,885kB / 0B
02:34:48,project6supersorter3400-web-1,25.98%,120.1MiB / 15.59GiB,2.36GB / 7.72GB,885kB / 0B
02:34:51,project6supersorter3400-web-1,42.64%,124.6MiB / 15.59GiB,2.36GB / 7.72GB,885kB / 0B
02:34:53,project6supersorter3400-web-1,38.17%,122.4MiB / 15.59GiB,2.37GB / 7.73GB,885kB / 0B
02:34:55,project6supersorter3400-web-1,28.83%,123.7MiB / 15.59GiB,2.37GB / 7.73GB,885kB / 0B
02:34:57,project6supersorter3400-web-1,27.18%,124.5MiB / 15.59GiB,2.37GB / 7.74GB,885kB / 0B
02:34:59,project6supersorter3400-web-1,32.46%,122.4MiB / 15.59GiB,2.37GB / 7.74GB,885kB / 0B
02:35:02,project6supersorter3400-web-1,33.93%,120.1MiB / 15.59GiB,2.37GB / 7.75GB,885kB / 0B
02:35:04,project6supersorter3400-web-1,20.31%,122.6MiB / 15.59GiB,2.38GB / 7.76GB,885kB / 0B
02:35:06,project6supersorter3400-web-1,33.87%,126.9MiB / 15.59GiB,2.38GB / 7.76GB,885kB / 0B
02:35:08,project6supersorter3400-web-1,24.33%,123.6MiB / 15.59GiB,2.38GB / 7.77GB,885kB / 0B
02:35:11,project6supersorter3400-web-1,23.95%,122.2MiB / 15.59GiB,2.38GB / 7.77GB,885kB / 0B
02:35:13,project6supersorter3400-web-1,25.80%,123.8MiB / 15.59GiB,2.38GB / 7.78GB,885kB / 0B
02:35:15,project6supersorter3400-web-1,31.56%,116.4MiB / 15.59GiB,2.38GB / 7.78GB,885kB / 0B
02:35:17,project6supersorter3400-web-1,1.76%,114.1MiB / 15.59GiB,2.38GB / 7.79GB,885kB / 0B
02:35:19,project6supersorter3400-web-1,27.09%,113.5MiB / 15.59GiB,2.39GB / 7.79GB,885kB / 0B
02:35:22,project6supersorter3400-web-1,36.07%,113.8MiB / 15.59GiB,2.39GB / 7.8GB,885kB / 0B
02:35:24,project6supersorter3400-web-1,17.76%,113MiB / 15.59GiB,2.39GB / 7.8GB,885kB / 0B
02:35:26,project6supersorter3400-web-1,37.88%,115.3MiB / 15.59GiB,2.39GB / 7.81GB,885kB / 0B
02:35:28,project6supersorter3400-web-1,33.14%,115.4MiB / 15.59GiB,2.39GB / 7.82GB,885kB / 0B
02:35:31,project6supersorter3400-web-1,24.46%,114.4MiB / 15.59GiB,2.39GB / 7.82GB,885kB / 0B
02:35:33,project6supersorter3400-web-1,34.51%,112.2MiB / 15.59GiB,2.4GB / 7.83GB,885kB / 0B
02:35:35,project6supersorter3400-web-1,33.02%,114.9MiB / 15.59GiB,2.4GB / 7.83GB,885kB / 0B
02:35:37,project6supersorter3400-web-1,32.34%,115.5MiB / 15.59GiB,2.4GB / 7.84GB,885kB / 0B
02:35:39,project6supersorter3400-web-1,32.29%,114MiB / 15.59GiB,2.4GB / 7.84GB,885kB / 0B
02:35:42,project6supersorter3400-web-1,47.41%,118.2MiB / 15.59GiB,2.4GB / 7.85GB,885kB / 0B
02:35:44,project6supersorter3400-web-1,36.06%,119.7MiB / 15.59GiB,2.41GB / 7.85GB,885kB / 0B
02:35:46,project6supersorter3400-web-1,40.40%,122.3MiB / 15.59GiB,2.41GB / 7.86GB,885kB / 0B
02:35:48,project6supersorter3400-web-1,21.25%,119.7MiB / 15.59GiB,2.41GB / 7.87GB,885kB / 0B
02:35:51,project6supersorter3400-web-1,24.28%,121.5MiB / 15.59GiB,2.41GB / 7.87GB,885kB / 0B
02:35:53,project6supersorter3400-web-1,18.86%,112.7MiB / 15.59GiB,2.41GB / 7.87GB,885kB / 0B
02:35:55,project6supersorter3400-web-1,25.56%,114.1MiB / 15.59GiB,2.41GB / 7.88GB,885kB / 0B
02:35:57,project6supersorter3400-web-1,26.98%,111.5MiB / 15.59GiB,2.41GB / 7.88GB,885kB / 0B
02:35:59,project6supersorter3400-web-1,30.94%,112.5MiB / 15.59GiB,2.42GB / 7.89GB,885kB / 0B
02:36:02,project6supersorter3400-web-1,16.60%,111.9MiB / 15.59GiB,2.42GB / 7.89GB,885kB / 0B
02:36:04,project6supersorter3400-web-1,31.00%,113MiB / 15.59GiB,2.42GB / 7.9GB,885kB / 0B
02:36:06,project6supersorter3400-web-1,35.95%,112.9MiB / 15.59GiB,2.42GB / 7.91GB,885kB / 0B
02:36:08,project6supersorter3400-web-1,9.31%,112.1MiB / 15.59GiB,2.42GB / 7.91GB,885kB / 0B
02:36:11,project6supersorter3400-web-1,45.90%,114.5MiB / 15.59GiB,2.42GB / 7.91GB,885kB / 0B
02:36:13,project6supersorter3400-web-1,24.08%,115.8MiB / 15.59GiB,2.43GB / 7.92GB,885kB / 0B
02:36:15,project6supersorter3400-web-1,17.31%,116.3MiB / 15.59GiB,2.43GB / 7.92GB,885kB / 0B
02:36:17,project6supersorter3400-web-1,27.48%,118.2MiB / 15.59GiB,2.43GB / 7.93GB,885kB / 0B
02:36:19,project6supersorter3400-web-1,25.86%,119.8MiB / 15.59GiB,2.43GB / 7.94GB,885kB / 0B
02:36:22,project6supersorter3400-web-1,32.88%,118.4MiB / 15.59GiB,2.43GB / 7.94GB,885kB / 0B
02:36:24,project6supersorter3400-web-1,14.03%,116MiB / 15.59GiB,2.43GB / 7.95GB,885kB / 0B
02:36:26,project6supersorter3400-web-1,39.68%,116.9MiB / 15.59GiB,2.44GB / 7.96GB,885kB / 0B
02:36:28,project6supersorter3400-web-1,39.91%,118.4MiB / 15.59GiB,2.44GB / 7.96GB,885kB / 0B
02:36:30,project6supersorter3400-web-1,28.71%,122.6MiB / 15.59GiB,2.44GB / 7.97GB,885kB / 0B
02:36:33,project6supersorter3400-web-1,2.30%,121.8MiB / 15.59GiB,2.44GB / 7.97GB,885kB / 0B
02:36:35,project6supersorter3400-web-1,42.46%,118.3MiB / 15.59GiB,2.44GB / 7.98GB,885kB / 0B
02:36:37,project6supersorter3400-web-1,32.32%,117.2MiB / 15.59GiB,2.44GB / 7.98GB,885kB / 0B
02:36:39,project6supersorter3400-web-1,60.25%,119.1MiB / 15.59GiB,2.45GB / 7.99GB,885kB / 0B
02:36:42,project6supersorter3400-web-1,26.74%,120.2MiB / 15.59GiB,2.45GB / 7.99GB,885kB / 0B
02:36:44,project6supersorter3400-web-1,27.34%,121.9MiB / 15.59GiB,2.45GB / 8GB,885kB / 0B
02:36:46,project6supersorter3400-web-1,31.81%,124.6MiB / 15.59GiB,2.45GB / 8GB,885kB / 0B
02:36:48,project6supersorter3400-web-1,38.52%,124.6MiB / 15.59GiB,2.45GB / 8.01GB,885kB / 0B
02:36:50,project6supersorter3400-web-1,28.86%,120.5MiB / 15.59GiB,2.46GB / 8.02GB,885kB / 0B
02:36:53,project6supersorter3400-web-1,50.96%,124.4MiB / 15.59GiB,2.46GB / 8.02GB,885kB / 0B
02:36:55,project6supersorter3400-web-1,37.76%,123.1MiB / 15.59GiB,2.46GB / 8.03GB,885kB / 0B
02:36:57,project6supersorter3400-web-1,39.80%,122.4MiB / 15.59GiB,2.46GB / 8.04GB,885kB / 0B
02:36:59,project6supersorter3400-web-1,32.01%,122.9MiB / 15.59GiB,2.46GB / 8.04GB,885kB / 0B
02:37:02,project6supersorter3400-web-1,47.18%,122.2MiB / 15.59GiB,2.46GB / 8.05GB,885kB / 0B
02:37:04,project6supersorter3400-web-1,34.37%,122.7MiB / 15.59GiB,2.47GB / 8.05GB,885kB / 0B
02:37:06,project6supersorter3400-web-1,33.87%,124.5MiB / 15.59GiB,2.47GB / 8.06GB,885kB / 0B
02:37:08,project6supersorter3400-web-1,33.93%,126.9MiB / 15.59GiB,2.47GB / 8.06GB,885kB / 0B
02:37:10,project6supersorter3400-web-1,39.57%,130.5MiB / 15.59GiB,2.47GB / 8.07GB,885kB / 0B
02:37:13,project6supersorter3400-web-1,31.74%,131MiB / 15.59GiB,2.47GB / 8.08GB,885kB / 0B
02:37:15,project6supersorter3400-web-1,32.96%,126.5MiB / 15.59GiB,2.48GB / 8.08GB,885kB / 0B
02:37:17,project6supersorter3400-web-1,34.41%,123.9MiB / 15.59GiB,2.48GB / 8.09GB,885kB / 0B
02:37:19,project6supersorter3400-web-1,35.73%,127.3MiB / 15.59GiB,2.48GB / 8.09GB,885kB / 0B
02:37:22,project6supersorter3400-web-1,37.26%,126MiB / 15.59GiB,2.48GB / 8.1GB,885kB / 0B
02:37:24,project6supersorter3400-web-1,43.48%,128.5MiB / 15.59GiB,2.48GB / 8.11GB,885kB / 0B
02:37:26,project6supersorter3400-web-1,42.73%,130.6MiB / 15.59GiB,2.49GB / 8.11GB,885kB / 0B
02:37:28,project6supersorter3400-web-1,41.80%,128.4MiB / 15.59GiB,2.49GB / 8.12GB,885kB / 0B
02:37:30,project6supersorter3400-web-1,14.09%,125.2MiB / 15.59GiB,2.49GB / 8.12GB,885kB / 0B
02:37:33,project6supersorter3400-web-1,28.82%,124.5MiB / 15.59GiB,2.49GB / 8.13GB,885kB / 0B
02:37:35,project6supersorter3400-web-1,41.76%,125.9MiB / 15.59GiB,2.49GB / 8.14GB,885kB / 0B
02:37:37,project6supersorter3400-web-1,35.13%,126.8MiB / 15.59GiB,2.49GB / 8.14GB,885kB / 0B
02:37:39,project6supersorter3400-web-1,9.62%,127.7MiB / 15.59GiB,2.5GB / 8.15GB,885kB / 0B
02:37:42,project6supersorter3400-web-1,26.67%,129.8MiB / 15.59GiB,2.5GB / 8.15GB,885kB / 0B
02:37:44,project6supersorter3400-web-1,0.90%,129.1MiB / 15.59GiB,2.5GB / 8.15GB,885kB / 0B
02:37:46,project6supersorter3400-web-1,29.94%,128.3MiB / 15.59GiB,2.5GB / 8.16GB,885kB / 0B
02:37:48,project6supersorter3400-web-1,17.10%,124.5MiB / 15.59GiB,2.5GB / 8.16GB,885kB / 0B
02:37:51,project6supersorter3400-web-1,24.63%,121.5MiB / 15.59GiB,2.5GB / 8.17GB,885kB / 0B
02:37:53,project6supersorter3400-web-1,27.85%,125.3MiB / 15.59GiB,2.5GB / 8.17GB,885kB / 0B
02:37:55,project6supersorter3400-web-1,25.12%,126.3MiB / 15.59GiB,2.5GB / 8.18GB,885kB / 0B
02:37:57,project6supersorter3400-web-1,36.35%,121.3MiB / 15.59GiB,2.51GB / 8.18GB,885kB / 0B
02:37:59,project6supersorter3400-web-1,27.56%,120.6MiB / 15.59GiB,2.51GB / 8.19GB,885kB / 0B
02:38:02,project6supersorter3400-web-1,44.00%,122.6MiB / 15.59GiB,2.51GB / 8.2GB,885kB / 0B
02:38:04,project6supersorter3400-web-1,36.85%,123.1MiB / 15.59GiB,2.51GB / 8.2GB,885kB / 0B
02:38:06,project6supersorter3400-web-1,29.76%,122.5MiB / 15.59GiB,2.51GB / 8.21GB,885kB / 0B
02:38:08,project6supersorter3400-web-1,12.83%,123.2MiB / 15.59GiB,2.51GB / 8.21GB,885kB / 0B
02:38:10,project6supersorter3400-web-1,48.97%,122.7MiB / 15.59GiB,2.52GB / 8.22GB,885kB / 0B
02:38:13,project6supersorter3400-web-1,37.19%,119.4MiB / 15.59GiB,2.52GB / 8.22GB,885kB / 0B
02:38:15,project6supersorter3400-web-1,26.34%,124MiB / 15.59GiB,2.52GB / 8.23GB,885kB / 0B
02:38:17,project6supersorter3400-web-1,42.91%,124.1MiB / 15.59GiB,2.52GB / 8.24GB,885kB / 0B
02:38:19,project6supersorter3400-web-1,37.89%,126.5MiB / 15.59GiB,2.53GB / 8.24GB,885kB / 0B
02:38:22,project6supersorter3400-web-1,36.03%,126.1MiB / 15.59GiB,2.53GB / 8.25GB,885kB / 0B
02:38:24,project6supersorter3400-web-1,27.05%,125.8MiB / 15.59GiB,2.53GB / 8.25GB,885kB / 0B
02:38:26,project6supersorter3400-web-1,23.48%,126.4MiB / 15.59GiB,2.53GB / 8.26GB,885kB / 0B
02:38:28,project6supersorter3400-web-1,43.63%,123.2MiB / 15.59GiB,2.53GB / 8.27GB,885kB / 0B
02:38:30,project6supersorter3400-web-1,18.34%,125.3MiB / 15.59GiB,2.53GB / 8.27GB,885kB / 0B
02:38:33,project6supersorter3400-web-1,40.12%,128.1MiB / 15.59GiB,2.54GB / 8.28GB,885kB / 0B
02:38:35,project6supersorter3400-web-1,20.29%,127.5MiB / 15.59GiB,2.54GB / 8.28GB,885kB / 0B
02:38:37,project6supersorter3400-web-1,34.87%,128.5MiB / 15.59GiB,2.54GB / 8.29GB,885kB / 0B
02:38:39,project6supersorter3400-web-1,32.36%,127.6MiB / 15.59GiB,2.54GB / 8.3GB,885kB / 0B
02:38:42,project6supersorter3400-web-1,22.57%,130.2MiB / 15.59GiB,2.54GB / 8.3GB,885kB / 0B
02:38:44,project6supersorter3400-web-1,33.02%,127.2MiB / 15.59GiB,2.54GB / 8.31GB,885kB / 0B
02:38:46,project6supersorter3400-web-1,26.81%,128.8MiB / 15.59GiB,2.55GB / 8.31GB,885kB / 0B
02:38:48,project6supersorter3400-web-1,48.05%,128.5MiB / 15.59GiB,2.55GB / 8.32GB,885kB / 0B
02:38:50,project6supersorter3400-web-1,6.51%,130.5MiB / 15.59GiB,2.55GB / 8.32GB,885kB / 0B
02:38:53,project6supersorter3400-web-1,45.13%,130.7MiB / 15.59GiB,2.55GB / 8.33GB,885kB / 0B
02:38:55,project6supersorter3400-web-1,26.21%,130.7MiB / 15.59GiB,2.55GB / 8.34GB,885kB / 0B
02:38:57,project6supersorter3400-web-1,51.12%,132.5MiB / 15.59GiB,2.55GB / 8.34GB,885kB / 0B
02:38:59,project6supersorter3400-web-1,31.19%,131.9MiB / 15.59GiB,2.56GB / 8.35GB,885kB / 0B
02:39:02,project6supersorter3400-web-1,41.91%,134.4MiB / 15.59GiB,2.56GB / 8.35GB,885kB / 0B
02:39:04,project6supersorter3400-web-1,35.80%,135.9MiB / 15.59GiB,2.56GB / 8.36GB,885kB / 0B
02:39:06,project6supersorter3400-web-1,33.33%,138.4MiB / 15.59GiB,2.56GB / 8.37GB,885kB / 0B
02:39:08,project6supersorter3400-web-1,26.95%,136.9MiB / 15.59GiB,2.56GB / 8.37GB,885kB / 0B
02:39:11,project6supersorter3400-web-1,37.47%,139.4MiB / 15.59GiB,2.57GB / 8.38GB,885kB / 0B
02:39:13,project6supersorter3400-web-1,26.56%,138.6MiB / 15.59GiB,2.57GB / 8.38GB,885kB / 0B
